Title,Content
great recovery aid   keeps you hydrated   ,this combination of herbs does aid in keeping you well hydrated if you decide to imbibe just a little more then you expect to  it won t completely keep you hangover free  but will aid in the recovery time the following day  make sure to continue to hydrating  really helps the following day 
it works great  would recommend,i m not    anymore and one glass of wine affects me the next day  for the times i want a couple though  this stuff works  won t curb a hangover after doing fireball and rumple minze shots all night  trust me on this one  but hey  if you re in your forties doing shots  you deserve a hangover  for reasonable drinking  it works great  would recommend 
perfect product,if you prepare and take these before you drink  there will be     less headache in the morning 
work,seems to work as described  i ve tried a couple products like this and this one definitely takes the edge of the next day 
great product  a must have ,if you re having more than a couple drinks this is a must have  seems to neutralize the ill effects of any toxins your body produce s from overindulgence  you may still feel a bit sluggish the next day if you really tied on on  but for what i consider moderate over consumption  it does the job   
absolutely does not work,i used it multiple times  following the exact directions and it flat out does not work 
highly recommend ,this stuff really works  have tried everything but this actually helps and my friends agree  highly recommend 
it doesn t work,these definitely don t work for hangovers it doesn t help at all don t waste your money on thi
contains a great mix of vitamins and miner,great mix of vitamins and minerals  it has milk thistle for liver support  i m not a heavy drinker  but this helps on those nights where i don t want to worry about waking up drained from drinking the night before 
seriously helps to lessen your hangover   ,this pill is a lifesaver  well hangover saver  the older i ve gotten  in my early    s now   the worse my hangovers are and it really sucks  this pill really cuts my hangover in half the next day  i m able to be productive the next day and not hug the toilet anymore  thank goodness 
    the edge away but it is no miracle capsule like i was hoping for,may have possibly took a little of the edge away but it is no miracle capsule like i was hoping for  will not buy again 
surprisingly good  one bottle got me through a very boozy    ,surprisingly good  one bottle got me through a very boozy christmas  i felt fine every morning only a little tired  the first time i didn t use this supplement was on nye and boy did i pay for it the following day  i ordered a new batch while face down in bed suffering my first hangover in several weeks 
this product is a must    ,this product is a must if you re going to drink and still need to function the next day  if used properly  i don t feel like i ve indulged at all the next day  i find it works best if i take a couple right before drinking  then a couple more after a few drinks  then a couple more with plenty of water right before bed  going on a cruise this spring  and i ll be bringing plenty of pretoxx along with us 
four star,used these this past weekend and noticed slight difference the next morn
it works ,so rare to find a product that truly lives up to its claims   but this does    used to wake up with headache over night and then pay for a night of fun into the next day  but this really  truly prevents that  love it    
great for a supplement ,use it as a supplement and i feel great  all your vitamins in on
waste of money, st time used took what was recommended did not work   nd time doubled everything still did not work  waste of money 
detoxx,really work
for all my fellow heavy sociak drinkers  this works ,i absolutely love this product  i drank heavily for   straight days in cancun and i never once felt hungover  i m in my late    s so hangovers are rough nowadays  but this is now my go to  i did still need some motrin in the morning for a headache but once that passed i was      
good,good
waste of money,does not work at all  had multiple people try them and did nothing 
they won t just be smart how you use them,em they do there job what the product says only thing is you need to take like   of them not at one time  like before you start drinking and   to end your night of drinking then waking up take   more then your good to go
keel coming back to it   ,i ve tried two other hangover formulas and this is by far the most effective  i don t drink that often  but i do have the occasional heavy nights when these coming in handy  i m in healthcare and definitely care about my body  i do   before the night begins and another   before i sleep with a ton of water and when i wake up  i m totally good  great product 
does not work,i was really hoping these would work even if it was a placebo affect from the positive reviews    i ve honestly never been as hungover as i was the day after taking these as directed  i would not try these for the first time during a weekend you don t want to miss out on 
works great for me  but ymmv,been using this for a couple bottles now and it works great for me  like other reviews  i ve tried drinking lightly  moderately and heavy and varied the amount of pills taken each time  if i drink lightly  i really don t need to take a pretoxx but one pill will take care of any hangover effect the next day  if i drink moderately  then one may or may not work  but two pills definitely works  if i drink heavily  then two pills is a must  i ve tried taking just one and then drinking heavily and i was still hungover the next day  two pills or more definitely works for me however  and i weigh only     pounds  it really helps with head aches  body aches  and overall feeling like crap the next day  what sets pretoxx apart from the other hangover pills is that you can take it before or after you drink  and i ve tried doing both and it is effective both ways for me  it s just easier taking two of them before going out to drink and not worry about having to remember to take them when you get home  i ve forgotten many times to take it when i get home  so taking it before drinking is so much easier  if you are coherent enough to remember to take two pills before going to sleep after drinking heavily then you probably don t need to take them 
real deal,very good product  working great so far definitely feel difference  justnpurchased second bottle 
like it so much i subscribed    lol,really love this stuff  whenever i take it i can feel a noticeable difference the next day with a hang over  i like it more than party smart because you have the flexibility to take between     depending on how much you drink where as party smart you just take one capsule each time  helps save some money if you are taking it easy and don t drink as much one night and you can take   if you drink a solid amount 
woke up early feeling like i didn t even drink,i was very skeptical about this but tried it last night for a trip to a brewery  i can t believe it but it worked    before drinking  took it about half an hour before   then   more before i went to bed  woke up early feeling like i didn t even drink  i m really going to test it out new years eve but feel better about it knowing this actually works 
great product   does what it says  focus on supplementing ,works very well when following directions  outside of the usual tiredness and slight fatigue you get after tipping a few too many  you feel really good and ready to take on the day  i m looking at one per day as a dietary supplement as well  you should try this  a couple of months supplementing with this product  once per day  and i feel great   lots of energy 
not just for drinking binges ,i really liked this product  i purchased it in anticipation of a few fun nights in vegas  it seemed to do the trick  the best thing is you can continue to take it for everyday liver support as well  no alcohol intake necessary   
actually seems to work ,i ve used it a couple times now and actually seems to work  now to try it out in vegas   
i m going to keep a look out for something better ,hard to tell if this makes a huge difference or not  i still get shocking headaches after drinking even with taking these and drinking tonnes of water before bed  i wish it had been a cure all  not so in my case  i m sure all the vitamins are helping  i m going to keep a look out for something better 
i believe it work,nothing with supplements will give you crystal clear night and day results  that said  i truly believe these help significantly  i went on a   night golf trip where drinking was central to the long weekend  at     i was skeptical at how well i would hold up  i was way fresher in the morning than i ever recall  i was sold 
work better than other typ,i ve tried a few types of hangover cures and these seem to work best  a moderate amount 
no more sluggish after wineries ,my husband and i are very pleased with this great product  we use it for events like weddings  vacations  and special wine occasions and feel perfectly fine the next day 
its nice to be able to have a little fun and    ,seems to actually work    its nice to be able to have a little fun and still wake up early and feel good 
it works   ,i dont over imbibe often but when i do i use this product  it helps me to feel good the next day  works like a charm 
best cure for hangovers by far ,dollar for dollar this is the best preventative measure for hangovers beyond not drinking  which no one wants to do   i ve purchased four  fiveish  bottles of pretoxx now and cannot recommmend it enough  the only advice i give is take the pills about an hour before you start drinking  note this is all you have to take for the night which is much better than taking   chasers every two hours  and drink a decent amount of water before passing out for the night  granted if you re heavily drinking you re not going to wake up feeling great  but you will wake up functional enough to go to work  i can say this from experience i work the morning shift   at under     a bottle this more than pays for itself considering sick days cost more  and who really wants to take a sick day when they re actually sick   great for vacations as well  because also who wants to lose a vacation day 
work,work
perfect all around product that gets the job done ,a friend of ours recommended this over the typical liquid alternatives  this seems to work so much better  b vitamins for replenish energy  magnesium which helps me sleep after through the night  will make this our normal mainstay 
pleasantly surpris,doesn t completely eliminate my hangovers  but gets rid of the major symptoms  nausea  headache   good product 
these work ,tried  x so far  these work great  i was able to skip headache nausea all together  i still felt a little  blah  but if i had things to do    could have done them 
it works most of the time ,it seems like some nights it works great but some nights don t  it s worth it i guess   
it s worth trying   ,first off it does work  and i am a very skeptical person   and when used as directed it works very well  here are a few key points i ve discovered  so far i have tried this product about    times      they don t work the same on everybody  i think people that get depleted bad of vitamin b complex when drinking will have the greatest benefit  but not everyone is the same  i personally think hangovers have different causes for everyone  it worked great for me  but my other friends said it worked  good  or  ok  but not  amazing   if all the other test subjects i ve given this product too however  nobody reported this as  bogus  and all said they would rather have it than not  if you already have a strong b complex diet you might not see much benefit  however it s rare for americans to have a strong b complex diet so you should see some benefit     i don t have the headache or anxiety from a hangover when using this  but i do feel tired  just as you would with a hangover  and i do have  rotgut   however for me that s a great tradeoff  i got really bad headaches and the anxiety depression drove me crazy     it has a  tolerance  too  the first time i took this i got the best results  the first time i took this i felt like i cheated death and was invincible  the times after have still been good  but not like the first time  it does not seem to work consecutively either  if you re going to drink friday and saturday night  don t expect to be invincible the whole weekend  in those situations  i will take it friday and just go easy on saturday     it does have a disgusting taste  but who cares 
when you know you want to make bad decisions  ,i never used to get hangovers  but as i ve gotten older all it takes is the wrong combination of alcohol or that one drink too many and i m useless the next day    i ve used the product  chaser  before  and that seemed to work okay  but i feel more comfortable with the ingredients in pretoxx  and it s every bit as effective   as with any other hangover prevention product  it s a good idea for you to take a few steps to ensure it s effectiveness  like      having a glass of milk or eating a somewhat greasy meal    minutes or more prior to drinking  both milk and vegetable oil grease coat the stomach lining and slow the absorption of alcohol       drinking water periodically throughout the night  and especially before going to bed  and     avoiding too many drinks with a high sugar content  ladies  this is mostly targeted at us  put down the smirnoff ice and enjoy a nice vodka tonic instead   it s for the best   happy adult beverage drinking 
five star,love this product   i always have bad hangovers and the product has eliminated them  party like a rock star   
i have to say these do work pretty darn wel,i have to say these do work pretty darn well  won t help if you binge drink all day  but a good night of partying and these will have you waking up feeling better than normal 
amazing stuff ,use this  haven t had a hangover in   years   amazing stuff
enjoy your alcoholic beverage today and feel good tomorrow ,i like to drink dry red wine every afternoon and evening  i can take detoxx for hangovers   liver support while enjoying my wine and i know i ll sleep good and wake up feeling great  no hangover  thank you detoxx 
doesn t work ,still got a makor hangover and i didn t even drink that much 
i haven t been using pretoxx that long but i have    ,i haven t been using pretoxx that long but i have noticed a definite decrease in headaches and nausea  i m a smaller frame woman and usually take two pills before drinking and  maybe  one or two before bed  nothing beats a proper nights sleep  but this really helps especially if you must work the day aft
one star,terrible  it s not even eligible for return  terrible side effects  still had hangover 
great product,really helps for when you have some extra drink
seems to work for m,i have used this mainly when i go on vacation to the islands and have a desire for cold beer when on the beach  i take two before i start on the beer and i believe it really helps me feel better the next day  i guess it depends one each individual but itwould not hurt to try one bottle and give it a try  sure beats a hangover the next morning 
works great  but never received coupon code last two orders ,works great  but never received coupon code last two orders 
these really work,these really work  very pleased with the product and will be ordering more  i take   at start of a party  wedding or big celebration and then   more at end of night bedtime and wake up fine  no hangover    
worked as expect,good product  does exactly what it is supposed to when taken as directed   when i take it before and after drinking the amount of alcohol that would normally leave me feeling ill  i feel fine and am able to be functional the next day  will purchase again 
next morning had one of the worst hangovers i ve ever had,i was very excited about this product  took   pills before going out and   pills when i got home  next morning had one of the worst hangovers i ve ever had     
do not waste your money ,these do not work at all do not even waste your money    i had maybe   or   beers last night and i feel maybe worse than if i had not taken these  my head is pounding and i feel like i could vomit at any second  thanks for nothing    i did take these as directed too 
not a miracle worker   ,meh  didn t notice anything and you need to take a lot of capsules 
this stuff is amazing  tried and true for a girls weekend,this stuff is amazing  tried and true for a girls weekend  we went on a wine tour    drank all day long  no hangover   i always get hangovers where i puke in the am  also went out   drank a margarita  shot of tequila   probably   beers  no hangover   i even forgot to take the second   before bed  amazing 
works ,this is a product that i will definitely reorder  took as directed  do remember to take the last   before bed  i did  my husband didn t  we had a night working at a beer garden and enjoyed our time there to say the least  we both took first dose  i was the only one to take second  next day husband not functioning well  i was perfectly fine  works for me 
feel,made me feel extremely tired and groggy the next day  i tried   times 
it works ,i used to use another product that s now out of stock  this was amazons choice  so i decided to give it a shot  it actually works pretty well  better if you take it before and after  i don t experience any negative side effects and it definitely takes the bite out of or prevents hangovers altogether  i would definitely recommend this product 
life savers    ,these pills work great  i pop   at the end of the night after drinking  no hangover the next day  i may feel a bit tired the following day but definitely no head ache  i m on my second bottle     capsules get you a long way for the price 
effective ,if you take as directed plus a little more before bed depending on your size how much you ve had to drink it definitely reduces hangover effects  make sure to drink water though 
the price is great  and my hangovers seemed a little better then    ,the price is great  and my hangovers seemed a little better then normal  however compared to other products this particular brand has a very pungent smell and taste  the taste caused a few of my friends to spit the pill out  i personally was able to take them without any issu
shockingly effect,the stuff smells like bottled fart  but boy does it seem to work  granted  i paired this with lyteshow so i can t really tell which was more effective  either way  i survived the bachelor party to vegas and recovered pretty quickly 
did not work for m,not sure on others but this did not work for m
but my friends love it ,i haven t had the chance to try it yet  but my friends love it 
amazing ,unfortunately hangovers for me happen even after only a few drinks  it made them nonexistent with mellow nights and with the special events where i went a bit overboard  very impressed and will be ordering more 
friend puk,did not work at all  friend and i both drank to where we re normally slightly hungover  just to test out before a festival weekend  my friend ended up puking both that night and in the morning  i felt worse than normal  but did not throw up  would not recommend 
prevents headaches ,as i ve gotten older  i can get a headache after just a couple of glasses of wine or a few beers  since i ve started using this product i have not had any headaches or had that  yucky  feeling the next morning  so nice to be able to enjoy a couple of glasses of good wine with dinner again and not worry about how i will feel the next morning 
really helps with hangov,i m a terrible lightweight   i can get a hangover from   glasses of wine  the milk thistle and such in this supplement really helps  whatever combination they have really works  i take   when i m done drinking and three the next morning and i feel much better  a bit expensive but worth it to enjoy my wine 
no ,rip off 
great product                ,i got this product in the mail a week ago used it twice already it really does work wonders  i take   before i drink and   after i get done drinking for the night and the next day no nausia  no headache or body aches    only thing that isnt diffrent is i feel tired wich isnt that big of a deal cause caffinee can fix that    other than that amazing product i think everyone should try pretoxx if you have pretty bad hangovers from a fun night out
very good pretoxx,pretoxx is really good bottle  you need to follow the instruction  it work for me every time i drink  i will continue to purchase the item when i ne
will update review after i ve used it for awhil,this appears to be a very good product at a good price  but i will update my review once i have used it for a while longer 
they work ,well i decided to try these due to the positive reviews and they work  i felt much better than usual the following day 
little pricey,i m pretty sure this helped with my following day  icannot be certain though  i d like to keep trying it but it s a little pricey    before   after  bottle of    goes quickly 
it works but it is no miracle ,for you to be browsing hangover pills on amazon  you must get some grave hangovers  i sure do  i used to drink all night and suffer from only dry mouth the next day  then  in my early twenties  i started getting all day hangovers  and now at my mid twenties  i get three day hangovers that leave me lifeless  sick  depressed  nauseated and make me eat all day  i turn into a bottomless pit and eat everything in sight   and on and on  the hangover i get from two drinks is the same from     it s horrendous  i ve tried vitamin water  chugging   bottles of water before bed  vitamins  eating food before and after  everything   nothing works but this has helped slightly  so  here are some experiences     one night i took   pretoxx with water before going out for two big glasses of wine and dinner  took three again after  slept at a reasonable hour and had a bottle of water before bed  i had zero hangover and felt fine  so far  this is a godsend     i went to dinner again but i could not find the pretoxx  i took two regular milk thistle pills and went out and had two glasses of wine  the next morning i had a mild to moderate hangover but it went away by      p m        i went out again to a theme park and had three strong vodka cocktails  i took   pretoxx before and after  i ended up walking the whole night and drank plenty of water  went to bed before      a m  no hangover     last night  i drank plenty of water and had friends over in which i drank about   glasses of wine and   vodka waters  i took pretoxx before and after  i woke up today was no headache  no nausea  no guilt anxiety  but i was supppppppper fatigued  i was in bed until      p m  before i could get up and be a functioning human  i would say pretoxx is not a cure all  but it will probably reduce your hangover in half  if you re someone who just gets miserable hangovers  then take pretoxx so you re not dead after you drink 
two star,honestly    aspirins and a bottle of water do exactly the same 
noticeably help,great product  if used correctly  you should see a notable difference  however  sometimes after a few drinks  i have forgotten to take the post drinking dosage  when that has happened  i ve noticed some hangover symptoms the next day  but not as severe as they would have been  so even a half dosage is helpful  when drinking excessively      cocktails   i have still been sluggish the next day  but i don t have headaches  which is what hits me hardest in my hangovers  
recovered quick,pretty legit  i ve used it a few times while on a river trip and recovered like i was in my    s again 
i use it for liver health  as i m not    ,i use it for liver health  as i m not a drinker friends made it all the way through the four days of partying without petering out by the last day   but i was the hero when i took it on a group camping trip  its the first time ii can remember that my drunkest friends made it thru the week without petering out by the end 
i found that taking   before you drink and   at the end of the night with a bottle of water works best  i will buy,def reduces ur hangover  i found that taking   before you drink and   at the end of the night with a bottle of water works best  i will buy mor
they help ,brought this with me for a weekend camping trip in the poconos  drunk me still remembered to take these as prescribed and it definitely lessened the hangover the next day  little wobbly and stomach was a little touchy  but made it through an entire weekend of paintball thanks to these nifty pills      
so far so good ,so far so good  i did what another has suggested    i just take   every   drinks rather than   before and   after  you re not perfect the next day  but you re not sick nor dying of a headache 
    am already quite a light weight    they worked fine the first tim,i purchased these to use on a trip to the mountains  i was afraid the altitude would affect me a lot as i am already quite a light weight    they worked fine the first time  but the second time i had heartburn for almost   days  and so did my friend who took them with me     
this isn t eligible for a return and it s awful ,headache inducer  not prevent
waste of money,didn t make any difference for me  took as directed  and did t put a dent in my hangover  waste of money 
doesn t seem to work all that well   ,i have taken a bunch of different types of hangover cure capsules  drinks  etc  this one is no different  swears that it works but i wake up the next morning with a horrible headache and nausea  even after a full night s rest and plenty of water before bed 
worth a tri,i feel like it does provide some hangover relief but it isn t any foolproof cure  i have friends that claim it really is fantastic for them  it probably depends on your body chemistry 
definitely has made my day after drinking a lot easier    ,definitely has made my day after drinking a lot easier  i would just take   before i start drinking and then by the end of the night if i remember  i take one  i also take one as soon as i wake up and i was able to actually get out of bed and be productive 
five star,actually does help  there s no cure  but as a precautionary measure  it does help 
worthwhile buy ,this product works  historically my hangovers have been worse than anyone i know  i have tried many products throughout the years  never expecting a miracle pill  but just searching to find something to prevent me from being incapacitated the day after drinking  you will still get hungover but it will be drastically improved 
will defintely recommend to oth,bought these for our week at an all inclusive in riviera maya  i was surprised how well these worked  of the   of us  i was the only one that took these  at no point of the week did i ever have the hangover symptoms that the rest of the group did despite enjoying the  all inclusive ness as much as everyone else  will defintely recommend to oth
gives you the jitt,this gave my husband and i both an extreme case of the jitters  tried to return but is not eligible for return  reached out to seller and amazon with no response 
effect,definitely helps  i don t drink as much as i used to but now pushing    it takes less to feel just as worse the next day  so while i can t vouch for a heavy night out i can absolutely say your better off with this than without 
this supplement actually works ,i ve used this a few times now and it really does seem to help prevent me from feeling hungover in the morning  i m a musician and often find myself staying up waay too late after shows having drinks with friends and socializing  i wanted something to help prevent hangovers since i need to be productive in the morning  now i take   capsules before i perform if i know i ll have a few late night drinks with friends and i feel fine in the morning   
product makes a difference ,as i ve gotten older i have found that i don t tolerate alcohol like i did in my younger days  after searching many hangover relievers  pretoxx seems to work the best  three pills before drinking  a lot  and three pills before bed helped a great deal  i didn t experience the headache and nausea that i often wake up with  i believe the prickly pear was what might have made a difference from the other supplements that i ve tried  i will continue to take pretoxx 
works pretty good   ,this product works pretty good  i don t usually fill out reviews  but i m going to get a free bottle for doing this  anyway  if you get totally hammered  it s probably not going to make a huge difference  but if you get drunk and follow the directions  this product will help some  try it for yourself 
great product,took before and after as instructed  no hangover the next day  felt great 
try it ,excellent product for the body even if you don t drink  give it a try you will notice a difference 
and our work schedule is pretty tough too   we have to be at work    ,this stuff works because it contains ingredients needed to balance your body after major celebrating  my friends and i are not  amateurs  in the drinking realm  and our work schedule is pretty tough too   we have to be at work at      which means we are out of bed by       this is not so easy after a sunday funday that started at      brunch and didn t finish until early evening leaving a wake of empty champagne bottles  wine bottles  and margarita glasses  the following mondays are completely horrible  and if you re reading this you know what i m talking about   you re dizzy  nauseated  and still taste alcohol  you know you need to hydrate and eat but you feel sooooo crappy that the thought of eating anything makes you dry heave  and then there are the times that even drinking an electrolyte beverage comes right back up  am i right    yup  so   i figured i would experiment  and yes  i ve done the  drink a bunch of water and take gobs of advil  but that doesn t really work for me  i ve got one friend that doing the water advil is all she needs  not me  but it may be because i m not a big water drinker  anyway  i tried the pretoxx as directed     pills w a glass of water before i started drinking  then   more when i came home  i ve done this a couple of times just to make sure i wasn t fooling myself  and it works  seriously 
worth a shot ,not sure if this is a placebo effect or not  but i bought a bottle of this stuff for my bachelor party  we went hard that weekend  with     hours a day of drinking  all the guys took this stuff and we were all surprised with the lack of hangover the next day  definitely worth a try 
great for overall liver protection and recoveri,overall really good product not only for detox and recovery but also good for liver health and promoting healthy liver function  i will certainly continue to use the product and will be adding it to my vitamin plan 
continuous customer ,i have ordered two bottles now and about to order my third  i always have to have these on hand  they definitely make life a lot less miserable after a night of drinking 
it saved me from those tremendous headache hangovers  still    ,it saved me from those tremendous headache hangovers  still foggy  but no headaches which is a lot more manageable if not taken at all 
five star,these work wonders  no more hangovers at all 
helps with migrain,i generally get migraines when i drink alcohol  i tried taking detoxx before and after drinking and i ve been able to reduce the number of migraines i get after drinking  i d definitely recommend this to others 
i fond this product to be beneficial at combating hangover    ,i fond this product to be beneficial at combating hangover symptoms after a night of drinking with friends  i m not a heavy drinker  but after taking these before hand i was able to function well the following day  i will keep using this product when needed 
exactly as shown,exactly as shown
works as advertised ,works as advertised  the important thing is to remember to take it before hand  not really a hassle just an extra step  i don t think it s necessary to take one daily as recommended because i feel like you will burn through all    in no time 
previously used barmate and that worked ok for the first    ,previously used barmate and that worked ok for the first couple of times but then just didn t work there after  so far  this has worked every time  doesn t help for the lack of sleep that accompanies drinking too much but no headache  no nausea  will buy again 
i took them with a meal about     hours before i started drinking and i woke up feeling great  still tired but no other hangov,really seemed to help me a lot with my hangovers  i took them with a meal about     hours before i started drinking and i woke up feeling great  still tired but no other hangover symptoms  would absolutely recommend this product 
like to drink,ok  so this is what s up  like to drink  don t like the hangovers  like any of us  duh  heard about the  hangover pills  from a friend  figured i d give those a shot  you re supposed to take   of them before drinking and three before going to bed with a glass of water   usually i d forget to take the first three  but always take three before going to sleep  first time i had done taken these little things  the morning after was actually great  no headache  no heaviness  no nothing  if anything i felt better than most mornings in general  i think this product works  however nothing is a panacea  so still be reasonable with your drinking habits  best of luck 
good hangover support,i found this helps you feel better the next day  and taking one in the morning works too 
works for me ,i m not a real heavy drinker  any more  because my body can t handle alcohol  even in moderate doses  three or more beers   your product allows me to drink moderately with no crappy feeling the next day 
definitely helps with hangov,if you drink heavy don t expect it to be a cure all but these defiantly help  take   before drinking and remember to take   more before bed  the taste isn t great but the results are definitely worth it 
won t go out for the night without them ,absolutely unbelievable  i normally get horrible hangovers  but wake up feeling great after taking these before drinking  also take them afterwards if it was a long day night of partying     if i didn t try them myself   i never would have believed they would be as effective as they are 
effective  but a lot of pills to swallow ,used an entire bottle over the holidays and they definitly help  the only issue is the quaintly they reccommend taking is   before drinking and   before bed  this only last    days  fewer pills with the same result would be better 
it actually works ,this stuff actually works  i get hangover symptoms from just     drinks and this eliminates them completely  pretty unreal 
detox,so far good no hangover the next day
won t drink without it ,this stuff really works  take   capsules before drinking and   after before you go to bed and i don t notice any of the negative side effects from the nights i would go out drinking  used to feel like my body was so depleted the next day  but with this supplements it no longer feels that way
good product ,good products tested by myself and friends of mine with all positive feedback  i actually use less that suggested  sometimes only   before instead of the   after drinking also  it is hard to remember to take pills when you get home after drinking often  my studies showed  lol
makes a noticeable  significant difference ,i ve experimented with a variety of liver support formulas  this has a potent variety of effective ingredients  substantially more than a placebo with a mere glass of water before and after drinking would do  i made it through a four day wedding  with musicians no less   with no appreciable hangover 
solid product,i ve only been using it for a week or so  but seems to take the edge off of hangovers  what used to be an all day hangover is now gone by mid afternoon  it doesn t totally eliminate the systems  but makes them more bearable and seems to speed up the recovery 
i think these are helpful  it very well may    ,i think these are helpful  it very well may be that by taking these i am more mindful of trying to prevent a hangover and therefore drink more water  but nonetheless  they seem to work 
highly recommended ,very impressed  i ve been suffering from headaches after   drink  this detoxx changed everything  no headache after multiple drinks and no headaches the next morning either  all with no side effects  highly recommended 
not a cure for hangovers but definitely help,i ve been using this for about   months now and it is great  it definitely reduces dehydration symptoms  but doesn t help me with an upset stomach   the headache i usually get the next day after drinking  even with small amounts  is nonexistent with these  i ve also used this prior to plane rides to help prevent cramping  caused by dehydration   i would not recommend taking this on an empty stomach though  for me it makes me stomach gurgle some but it is more annoying than anything  this type of supplement is likely better with food anyway  i recently started trying to remember to take this as a daily supplement  i still forget a lot but i feel like it boosts my energy  the b vitamins are usually underrepresented in daily mulivitamins so i use this to supplement that  i have tried other  hangover  remedies  i wouldn t say this works better than the others but it is definitely more convenient  the others are powders you put in water  pills are just easier to take with you and no mixing involved and no overly sugary drinks 
pretty effective ,actually a very good product  i ve used it successfully several times now and have been able to avoid sudden hangovers and feeling drained in the morning when used accordingly  i m really glad to found something effective  only drawback is the slight pungent smell and taste  
best pre game hangover cure i ve used ,this stuff works great  i have been using it for a few years  every weekend  as long as you follow the dosage instructions  it works wonders 
absolute magic ,i highly recommend these supplements  they absolutely work  i have told all my drinking buddies about them and even shared them to show how amazing they are  they worked perfectly for five of my co workers after a fun thursday night  we all showed up for work on friday looking like we didn t have a sip  buy these 
never a hangov,i recently switched to this product when chasers became so expensive  the price was mush lower so i was a bit skeptical but bought them anyway  i can tell you that i am on my  th bottle  they work as well if not better in preventing the awful hangover the next morning  i would strongly recommend these to anybody who can t drink like they are    anymore 
highly recommend it ,this product really made a difference  i typically go out on the weekends and i use to be so exhausted and it made the next day very unproductive  since i ve been using this product  the next day is a breeze  highly recommend it 
honestly not sure if it worked ,did force me to drink water   which always helps 
life sav,have used these on several occasions  never disappoint  took a few bottles with us for my daughters   st birthday week long celebration  boy were these live savers  every in the party kept asking for some   highly recommend   
love this product,this sure does help with recovery from a nite with a little too many cocktails  i like getting the vit b s even if i am not drinking  
love it,i love this stuff  it is full of clean  natural ingredients that help to protect and detox your liver  and honestly  after a few drinks i feel fine the next day when taking this 
i won t say that i was at a      but way better that it usually is without the help of the    ,since i received this item i ve only been able to use it two times and it worked perfectly  i suffer from heavy hangovers which include headache  tiredness  nausea  etc  taking just the three pills before going to bed  because i forgot to take the pre drinking pills  eliminated all the typical symptoms the next day  i won t say that i was at a      but way better that it usually is without the help of the pill  i will definitely recommend this product 
solid ,pretoxx for hangovers     natural time release tablets with prickly pear  milk thistle and cysteine  i m not sure if this product works differently for people in accordance to their body chemistry but for me this was a life saver  i purchased this before i went to vegas for my bud s bachelor party and i am glad that i did  i took between     each night i was there and we all drank heavily  usually if i really tie one on i get body aches and my stomach is all jacked up the next day but i didn t experience that at all  as i read from most people you are still tired but i ll take that over a jacked up stomach any day  i recommend this product and i hope it works for you the way it did for me     i love vegas     
i now swear by this product ,i now swear by this product  it has already saved me from so many hangovers  i wake up feeling refreshed and good to go   i will be purchasing more of this product and will always keep it on hand  i wish i could give it more then   stars 
awesome hangover cur,works great 
buy it ,my friend had these and i tried them and they really helped so i bought some myself  i felt so much better after a night of drinking than i normally would have 
try it out if you have bad hangov,all i needed was to drink water the next day and i was set 
doesn t work  just drink water ,the   times i tried this  i actually had worse hangovers  what a waste of money  just drink plenty of water   edit  seller offered full refund since this didn t work for me  thanks 
worth it   ,this really works  my husband and i have tested it out  drank a few too many and no headache at all when normally would have had a headache  still tired but that s probably because we can t stay out late anymore  this is totally worth it 
good product,this is a very good product i usually dont drink heavy but i when i know that i am going to i make sure use the les lab detox  it has saved me a few times from bad morn
do not buy,this product is ineffective  i followed the instructions and used it   different times and it did not help at all  if anything i felt worse the next morning after drinking 
amazing product    ,i bought this for my vacation to sc  i m horrible at hangovers lately   this was amazing      wasting an entire day hungover is the worst  especially being on vaca where your days are limited as it is  i m ordering more today actually  highly reccomend this product 
definitely helps me ,definitely helps me  i was on a golf trip with the boys and we would have many beers each day  this product  and some pedialite  made sure i was good to go every day 
amazing ,i was a skeptic until i tried this  worked wonderfully   took   before and   after  i also had three friends try it as well   with the same results  highly recommended 
game chang,this is a game changer  follow directions and avoid the dreaded hangover after a night  or day  no judgement  of drinking 
i still wake up with a dull dragging feel,i have tried a number of products and keep coming back to pretoxx  while two glasses of wine is my limit  i still wake up with a dull dragging feeling  if i take a pretoxx and follow the directions with   per drink  i fell great in the am  even with three  it s my peventative remedy of choice 
i have to say that this is not a miracle pill that on it s own will eliminate all effects from drinking more than one or two gla,i was a bit skeptical about this product but after reading some the reviews i thought i would give it a shot  i have to say that this is not a miracle pill that on it s own will eliminate all effects from drinking more than one or two glasses of wine but i have found it does a great job of getting rid of that body ache feeling the day after  i found that this in combination with drinking a lot of water plus not mixing alcohols  i e  drinking spirits cocktails and wine or beer  almost gets rid of all the ill effects the next day 
this stuff works for preventing hangovers ,this product really works for me  i have tried a few similar products and they just didn t work as well as i had hoped they would  i m going to stick with detoxx for hangovers 
works as advertised ,great product  follow directions and see the difference 
worked great  could be that it forces you to drink    ,worked great  could be that it forces you to drink water since it says take with water but regardless  i did not have a hangover and will continue to take this when drinking large amounts  cheers 
